40573 42422
8664 -61380 24851
1865 -66911 -6544
76434 -38150 -34413
62585 -44010 -31947
14242 27893 69043
60563 -22337 -51211
18734 41742 -40102
63838 37385 67284
30687 76174 82939
19531 7571 -50504
57296 41792 -28402
3234 66597 -65140
24086 21172 19751
59953 91277 14404
26872 42431 12327
36094 -71207 -62810
27936 -22984 -87190
77134 61492 -15734
40428 68331 7735
26587 12509 -19350
69791 47315 -45929
38765 83046 -30268
11348 -16715 -46158
53682 1519 -75103
10674 -7851 -79971
28490 -79400 -61701
45572 -48390 51343
68706 -38987 -75544
68261 58296 61151
935 -218 65044
31583 -15167 61668
2321 29054 21593
22637 88066 69670
34036 -73325 -25687
48234 -96396 -99030
68700 -64709 -2634
23451 98894 22657
71639 -11328 99999
3415 94477 16213
30082 54961 14294
42607 -1924 55900
59680 -25201 17397
45721 -17202 -89403
30241 67323 -41516
4317 -99356 83700
50900 -86786 4385
21649 17711 -61802
31066 48733 -42955
22466 -40660 -45978
68953 46376 -99573
67863 -26622 -44772
71051 -16181 71228
34377 57241 -43752
16078 -36364 -26544
26652 13277 -21819
80988 -93459 94359
36106 -48457 -30969
40775 21492 21014
56792 38849 87912
40669 -23415 -81373
39715 62787 15753
55794 95162 89021
10717 59292 31481
54724 -60625 -80077
10736 -54249 -81122
70702 14859 -72894
5781 83842 -13463
55434 43190 -23194
82016 -57267 37801
8483 -2250 84108
24815 -69382 -10765
41603 49230 86600
67120 81277 -75519
75648 -75900 70981
71817 -66293 75701
66750 -59761 -70709
43790 37314 49395
32965 12352 -44051
43304 6114 -95591
82634 12450 42060
37635 -92525 -43842
28766 55024 -8138
46694 -62484 79654
23493 89226 25611
6171 24404 -7836
52484 -4205 7522
37331 -53401 74339
24331 17069 91210
82616 -96783 77053
44857 99626 -91318
67577 -45470 25630
22222 -52691 -1612
81459 72150 31948
72523 41942 41620
632 70487 61077
23356 -9830 58954
44917 20531 -92134
33255 94065 32
9802 -11923 -11446
5437 19763 -52199
82373 -64255 94215
39179 64556 71764
61667 -33153 -75308
17502 -6564 34864
77690 -69339 -30635
23832 65025 71797
35691 -93378 -85339
62206 64054 -50731
74579 -50656 -20934
54707 27463 77642
10986 33712 -2220
56914 82933 38691
49599 -17450 90157
2251 6517 56835
24140 1389 -72882
26431 -31782 -49396
50864 69709 601
13608 -72888 76425
56338 -19340 16716
70438 -47906 -51395
9819 -77900 -68217
12615 38230 -59924
71353 91506 -34754
66954 -79893 -45925
29649 -73861 -68509
10564 -67179 43097
65091 -67955 96226
49845 -97463 8497
66212 -60772 37262
72862 -38924 79084
37028 57540 89149
21441 79108 84
49676 30779 -12837
20567 72319 34069
5436 -71348 -21974
30576 -55619 89118
3038 12806 42787
20641 -71996 66707
77715 -63566 -73060
49678 87806 -46176
58230 -85864 5865
82471 13032 -8300
24797 -22731 -82890
50673 -90391 40000
26080 -2868 -30623
11613 74695 68994
56138 -50118 41147
12400 95369 -67025
70010 13041 97358
38157 17616 96854
47301 56115 40513
75461 -73151 -13765
70081 -81867 44896
36975 92018 96213
66038 -3781 -98183
46545 8702 -32190
53623 41330 33211
73222 -34950 1755
80707 88022 -66988
74441 -18969 -25399
51224 30017 43066
78068 -33980 -7227
70123 -93653 69654
42477 35660 51950
27244 -54885 62745
59442 64839 -83942
2667 49649 30672
74898 89725 98934
13087 55574 -5575
39367 74859 -3479
58654 60528 15232
62728 87110 83941
26623 18430 39513
17464 -57820 41639
55423 -23622 6176
64330 45515 79919
38919 69981 68264
77874 18813 40004
8695 -50775 27257
36208 90345 89903
14133 -48757 -53387
56353 -99092 60732
18858 1291 73785
67448 57814 -92165
79952 26126 -85107
2196 4628 97017
78530 -20056 81007
44299 -50002 -82306
44644 74936 41729
75128 15883 -88794
35863 -95991 -22000
35957 40455 20619
3991 20006 -61270
25717 -60774 37096
51140 -21675 -46259
21663 86928 -24118
28403 33676 -82088
31150 68360 -5867
67038 37740 -26808
47518 13291 -53619
26653 96762 84662
55110 86924 75334
38284 -73943 60471
17795 77649 44606
11942 -82853 76353
64757 -6721 -82690
70289 82869 -74116
59258 -13887 66769
15379 66024 68808
77408 -3147 -75970
50368 65059 -92274
9377 -34386 36702
39969 32341 -78005
21222 -40805 -32215
65322 52964 20428
27698 -45702 -19803
58437 80242 29336
27037 -37085 -24812
68906 -46097 -71979
2972 -20532 21494
77427 -45805 50061
77472 78688 -90567
70248 -78112 55523
568 97807 -69340
2227 73698 -31088
3633 6004 41467
49838 48981 -86838
57606 73812 -30744
1116 -13914 -64908
16185 -27561 -71591
64155 19770 -92004
22334 18937 43066
13894 -82898 -79977
42490 -17853 -41286
24828 45153 48193
42199 5924 53381
72278 -98682 1699
50399 91192 94201
74481 -78120 -99505
50558 37842 78278
65753 35145 -11601
31500 -77302 -53019
72467 -82037 -74709
21655 69506 17076
638 -79356 -49552
33391 -51593 27443
62804 88909 38548
18136 9592 -74217
79150 64435 -73396
55904 -14282 -64080
31257 -43578 40342
514 -34243 71790
59243 -60307 20033
51604 -59696 59579
58461 -42022 -69072
398 -10455 9494
59193 -42938 -77627
63042 -43552 36869
71619 19535 -58958
35316 -62715 4690
82426 92611 14763
70990 -3798 -81701
11992 58248 5303
81417 -51999 -96134
4388 -43612 80907
34338 59647 48151
12566 37873 -50197
19052 81007 -67094
35761 4903 -26569
6496 -40268 -78776
61760 95004 -8620
75569 -75501 29547
16171 -52356 -77348
14190 -53871 -85469
30633 -26908 -41233
22433 26978 -52446
11351 -99182 -19368
1436 55073 -3440
71862 49030 -76075
12826 -6726 45324
29852 -63788 70774
14394 -62179 -53365
81882 88346 30832
48843 68361 -75141
78571 -2829 77053
27263 -98537 -26572
39726 -2362 27854
67646 -67417 65556
37527 -82469 -3840
9464 -2898 -80908
39167 -81841 -91122
48378 -14452 -58463
66653 98004 -41074
65049 -93042 6624
49116 92032 47113
19973 -69316 88094
46003 -38335 75260
76010 54464 -57579
69851 -7592 -80356
22271 94542 -75317
34463 92046 81212
19653 -11487 94512
46284 59111 77593
45496 -23986 -23336
39371 83564 7132
38888 2979 -86933
29514 10049 -71110
66490 27478 -18973
65694 -55344 -72765
58797 -15398 18388
77223 65558 94034
41039 -67443 -63360
36785 34866 51353
16244 -93986 99690
26579 -6060 82138
7367 94976 -49898
25835 56680 -37040
71384 49248 66736
30567 73554 -14647
800 9737 -63176
58692 -59690 -79997
70089 8968 -63625
78354 -64176 92716
5523 79504 -81193
5538 -94143 99576
58723 -64291 -31088
34922 82469 87546
63719 -81235 91462
33101 6220 63421
10773 -25267 -45929
30672 49692 -91357
42135 90148 56986
39082 -11369 -15844
40433 -73952 -33184
20412 3513 93456
69458 95675 -48238
35377 -5521 13580
77795 -29926 45014
11382 -11597 37296
78163 63245 -42896
1244 14035 89901
4603 13331 -85576
77897 -39635 65034
45787 95028 9916
68526 -45858 77226
56262 -51648 -73606
65312 93067 11901
68908 -88872 -59265
40735 -1626 74879
44367 -63698 -28761
48667 10219 80950
10475 -31422 -77752
11444 -44787 -95152
34334 93768 52620
24100 79203 -64999
2861 -53766 71912
22751 20977 87062
33159 -29666 -82548
3103 -85737 -96985
69605 92994 93394
22176 -93439 -67690
49589 40051 29379
51338 36300 72295
23232 -40842 -84550
67690 97236 71679
25067 -153 33866
55447 32277 71615
28044 88504 -64978
59368 -74426 38853
2332 -46006 54310
44798 -84369 -16798
46034 99019 84194
20143 -64298 -66189
7726 -35872 -15272
5067 -71799 76608
2226 30486 44023
19289 76413 70098
58399 -61120 33486
58969 -36746 6116
16426 71367 27170
46895 -6559 49208
63964 -21902 -40013
61641 -70527 -44860
82004 -55485 77701
55908 85257 -15175
72217 79577 -73048
32584 87328 -48219
25762 -64194 -60230
15319 -53196 20852
20543 63880 28420
45694 -72697 93548
39928 65772 23935
55605 -55408 25391
56674 2844 74024
47806 34687 -50255
58557 72372 88164
64516 -1080 52734
39876 -36880 -91519
71790 -99972 -26224
27611 32826 31309
31781 -55132 -75352
42280 22514 -71893
28816 -2695 -86706
36457 28413 -42186
15062 20055 50899
57018 45914 79532
2962 59572 -42873
37302 -48317 28354
45365 -26325 -25457
62635 66722 58258
79095 -11809 85973
18491 -51614 -80447
30116 -11012 -87676
7304 75120 13950
78824 -7742 97984
33037 -60381 28843
20156 17170 61218
32684 -97244 -22335
75408 1819 858
78026 58273 38925
32352 -61131 -59509
1581 18182 -47716
80915 -47929 34269
6605 -14434 -79
2540 87313 -12584
38278 -33219 79583
55876 -84639 70622
26558 7786 -39372
22322 -88181 -98150
79584 78099 -44104
26096 -89325 -21435
8122 5269 97213
19067 15846 58925
81601 40142 37300
55041 -1879 -51689
38237 -46212 93056
8939 26914 65685
41318 85852 -75121
16165 -53377 -29440
26458 -95579 70854
39682 23366 10265
19191 -5886 5063
77726 -63445 -57519
78761 26756 84589
75295 -17360 -7396
72777 -45054 6325
80862 -51061 47818
74256 -50650 -66290
43231 85535 26855
57413 8584 -74393
64996 -6014 81386
7716 85723 -84161
38865 -47067 56209
67870 -52999 -26695
37847 95806 88962
49043 -25694 504
32906 -8892 18610
51833 69037 -86042
28656 14858 48815
48407 22078 -77048
51883 29075 27648
8776 43152 74124
46133 91754 49061
3403 82027 -11223
62260 33742 78766
52889 15805 10886
59472 -92571 -24252
32389 52629 -33614
3140 -96945 83909
71190 9785 -44942
36467 -53005 56793
48635 -82731 54067
33704 -61116 35351
46829 54877 85102
46482 45097 -79567
10194 67924 20251
21310 66561 -78443
72110 -90237 93874
60995 91580 -68396
48104 -75844 -98027
49157 38014 -59258
30437 49717 -70846
72399 93119 55692
28503 -659 -43801
32637 55175 -61819
33126 -29637 50381
36274 -45619 20989
54358 38949 1450
20760 38708 69596
41325 -42727 -40391
4453 -68864 95154
35832 12350 -28805
68266 40070 54699
81867 -44990 -89941
55749 -8462 -89997
56574 -15490 -7412
27004 -33116 6164
74808 86688 10529
12414 78208 -42211
64865 69728 65129
74927 86234 0
7341 32479 -52537
74618 78197 -27396
52176 70200 -97990
2154 8754 35405
515 6086 42435
13268 61875 72278
32482 17006 -76485
65949 -93774 41384
79035 -56612 7639
45137 19179 66435
19264 -99556 -31117
64254 -83870 -59932
49057 -24336 -61606
44999 6236 -6013
1216 -48629 -59789
56405 -55731 -63427
45736 -52137 17815
2948 8829 76998
9695 -84842 -30724
64460 -22160 -56284
51457 -47061 44673
8091 -31783 20595
32694 -5462 38769
3092 87647 -14701
4372 8721 30795
43295 -78117 -27953
70705 75611 85797
52526 -89454 28380
5964 -30661 -58441
21182 69668 -19091
50922 38788 -10165
30742 -5030 -76253
69067 2887 -64182
32718 -56550 -87595
22772 -77429 -60730
25295 -34343 -7913
27063 -12533 5515
45999 -15318 79749
27479 -7059 -7620
69449 -71443 -21339
65301 -44336 -14615
17661 19153 -26456
53318 -90427 -79951
23185 16163 55208
39943 -77885 33238
26463 22138 -32693
39609 -23715 22148
62060 -79688 -13093
74545 -28161 -47958
17325 40493 -28923
22966 -14028 99474
68457 97102 71358
81426 -61181 14308
30489 -20102 73036
59695 67075 -81758
40323 72806 7179
19907 -74768 55673
11324 -88734 12883
58251 -64335 22191
55330 -18554 -99387
70670 -19496 68586
23766 -67789 60017
47788 83576 33483
65174 74527 65286
9282 -38009 -19292
74051 -63773 5509
72848 -55302 64446
3049 -79464 -61615
43430 -18062 -44078
12101 -12198 77533
34209 40598 17966
76901 -81178 48434
77118 -25564 -45924
38978 24403 2880
3328 -33041 75264
13972 -722 -5578
8984 92857 -79772
67725 -84372 26988
8412 94499 50090
39864 -2140 -80817
42944 69355 99551
75530 -6511 -15972
63975 84952 -85056
68467 -60112 -40041
18032 1811 -83277
46242 -19335 38322
51346 -57409 -47423
2552 -41631 63660
71219 -84656 -97443
24357 62904 -29370
29962 -78235 -33859
69081 -93185 -70377
66352 -5618 43410
46925 -83729 3956
14222 47380 -42235
20534 -31447 -77831
58176 -54032 -30389
77497 -3346 11232
19946 15875 15413
34215 -48872 13092
36515 91386 -45300
18430 72902 25030
48025 -437 68386
26870 33027 -79351
39181 -64808 47763
72701 -81214 -36436
20908 90858 -17720
54997 -70879 90196
23713 63633 28361
36356 10410 -49848
73364 32675 53420
47545 78592 76866
15737 59659 -50964
78863 -85375 86846
70576 73805 14756
77673 48568 83850
71334 -44565 64753
25463 89326 39118
38939 10126 43960
51950 48208 -20744
43072 2575 8145
64441 69503 48829
79663 -58690 -79995
76730 -57495 -97673
68461 -58843 56219
25668 -51538 -87271
33244 -75342 52727
60864 -59312 -42168
7819 -32739 -21720
37991 18057 -63527
18440 -79565 1586
9237 -36976 -67208
66624 94040 96611
78283 56919 -59106
13666 -1042 -45907
25191 -50054 23976
37000 -98553 52650
72813 -47152 88822
32860 58404 -23680
55288 -43819 -7198
22658 -699 -59196
68702 98358 89562
54620 15614 -203
43469 28847 42930
37369 -73167 -82556
32887 32495 -10216
81419 29616 -12507
82774 -95810 -71899
78753 82147 55930
69033 49286 44501
65016 -41703 2722
21609 70864 69631
24654 -79935 91353
68811 70206 56330
55030 -53123 29639
72579 -12497 -27374
16822 44978 -68089
49477 87900 -36959
45912 -6825 71807
27237 -19486 80529
10692 -86673 38420
60499 -27110 12600
2040 36139 58814
22439 -8449 38383
1364 81322 -87721
1454 -60948 -38886
62221 -4850 17205
447 22875 -67857
26124 8721 49997
51694 -55798 41271
20575 -50957 -2015
42198 46144 22828
49856 67390 -20480
52831 -57894 19483
73551 56618 -7532
44378 -63815 -66968
51859 -67347 -52351
32139 65206 33710
65106 28971 53663
34337 91011 -48802
51838 -42158 80726
71196 -69079 93567
27524 59270 62438
68517 -69977 3388
39996 80862 48771
17164 -59092 -91447
77967 80282 -90906
70100 -33288 -42396
46977 86703 -87260
41259 -88011 73481
78203 86425 94656
74321 -87950 -37679
68394 -19044 -34856
35189 3100 -77266
51676 -83951 67341
18747 7386 56843
48594 -76735 -70818
52177 -80691 -39381
48303 -99617 72467
31956 -61707 33685
31018 -21024 35387
29821 -31056 -42580
14145 -64287 -21690
493 -56097 -96058
66718 -77658 -99252
53354 36728 -9690
82736 -45570 -814
28102 93539 65816
2270 -28528 -77592
50471 -99048 -32234
76636 56144 64937
75206 7039 -84285
63299 -97723 -30006
77316 -8068 38503
24375 -22511 86205
4694 32206 -17088
5390 10660 57365
39141 -97401 -79256
43300 85720 9879
60061 74618 -14294
78188 94611 -84214
30261 -46748 -35728
73183 83353 -19444
36371 -82542 80929
11938 -11794 59522
23415 83700 -89257
77234 99783 53088
38104 58251 40755
3995 -83434 13864
4925 98113 64140
19115 -50934 -7022
56494 91034 -56830
64241 67958 56063
80548 23896 26722
56066 51094 -14313
30837 54515 -77357
53352 -10355 -40823
21411 -55559 20769
60916 -27421 -88331
38428 49607 6121
55696 -6019 85984
35809 -21090 43894
73559 -14076 -27427
45820 -6136 54924
17394 72886 2123
49497 -41264 -98143
947 -52765 38762
26451 84021 -45679
47676 -11818 -53058
54655 5969 -11852
65953 90249 42100
37299 -86649 -15948
3447 -56583 24063
47400 68711 567
78239 -60999 -62536
57243 -72795 82622
31486 -79144 -71919
25471 -46745 -97226
21273 39475 57069
11420 37588 15081
28995 92855 -89875
49338 -12160 -56402
124 59592 96869
62858 3637 -71403
40206 -28094 -84963
28373 18929 -93508
58889 11281 -44471
52315 -24078 88461
51534 -96299 56987
45050 -12980 -2180
25242 31891 63256
74058 -3335 24532
2967 -368 -95320
40031 -982 -56145
52155 -34801 -20172
74946 -80438 -32850
13758 73548 -67686
63914 92954 14845
72541 31735 26755
50311 -93352 -97870
26069 33083 65846
52361 -17254 26248
30059 -65568 -90993
81242 -24986 -28962
66625 78046 79073
63457 -17903 -67713
11874 23417 -13112
62880 57974 35605
64094 26014 -17864
7422 78913 -11065
51933 86771 24571
77163 -72068 90435
47516 -71186 67819
36101 -40554 37474
14949 -79944 3092
61092 -61039 -3243
49779 -71500 -54983
42585 -74246 -35883
78874 -59781 19001
35502 -75232 32963
26718 38055 17553
71348 78115 95866
60398 36011 -20341
25696 77596 -49409
53950 -5334 48410
69692 -82637 -69421
68078 67264 854
49321 82013 -37146
76660 83042 1156
27683 -78874 -86528
2291 -42073 51628
30947 -57034 28330
21244 8203 488
25256 29136 2979
68035 27113 97124
66299 4354 17696
65710 -9632 -36577
14524 40431 10219
29422 -86250 30346
29240 -31894 50843
14715 65634 -85852
26054 16752 14563
25682 -30134 78872
70969 -8688 32282
36440 62303 59887
12453 -4015 -80010
14023 65114 65228
10976 98459 45810
44184 24996 -83565
47730 62000 -94171
57968 -61466 52835
81284 44713 -92501
41175 -27344 -59207
45995 51116 -54263
19843 89683 25667
747 8803 -56706
8909 41439 96032
27007 95459 19945
45948 -53206 -56779
8066 50816 -72144
52768 -19811 -77806
3820 97200 -7186
2415 -52563 82659
56411 -34807 -12561
77562 -3486 -89059
24143 -30408 38944
57163 -78888 79139
69070 -23219 -37945
9659 -51739 85594
4176 2340 -35424
22212 21506 21255
35537 -5420 -84186
68448 -4915 80097
9360 82466 -97962
63702 65708 -52078
44994 -32365 11512
2649 -94137 45803
35709 11004 29426
19363 89941 -81352
2462 -20922 40353
7721 -96037 5877
11586 82323 48513
63139 87150 21988
6648 -84782 9585
8803 42126 -95385
77732 -86605 -88649
55487 -30236 54199
36710 -34102 -56547
48561 -55372 38447
10715 -87048 99235
22126 97173 -13763
78243 -11293 -3971
75674 16657 -31334
40163 18688 57994
62000 -84020 78331
40888 72927 77419
18889 -7077 72468
59527 -57920 69326
65366 10569 -28035
35087 -99991 -66193
68777 -37239 93321
61286 9134 35309
8966 70756 -66781
66717 -17628 76694
70258 -74048 44402
78594 36061 36669
23410 -13870 53007
17270 68196 85990
79854 64398 82748
5274 -18 -10025
73278 10117 93289
78315 4818 83867
74873 -99014 -92290
14467 80590 73545
77117 -21555 -84258
53377 -79656 -61681
66728 -11657 84674
51774 82472 -39338
14585 94189 89861
30620 88594 -29418
11052 66345 16514
5113 -5374 94303
7326 64916 -95181
10246 -96960 -64708
69840 -90622 67041
22333 -75881 -28478
69313 28922 -39872
19260 -73309 60214
61634 29738 21565
59642 80707 -15811
12747 -48202 678
43823 -17931 -89871
23976 -41332 67907
2919 33616 -32482
46691 -22956 -97427
72125 79205 43782
54285 -40921 31488
76319 -77573 -57113
66227 -78376 47
43504 -94347 -69265
8911 -86489 -92972
71581 52101 76408
74619 -40892 95400
45394 16341 30259
68161 -33360 -952
15440 -31251 -68469
45157 -12028 -61162
75550 5878 -89316
34287 -56301 -19217
56451 -76135 -28030
18459 37851 35383
44189 13860 -53595
61994 -36848 54709
19120 -44599 -29566
30769 -76232 -53935
17047 75894 6530
44419 -4476 -67932
76415 34454 -68083
73850 42772 29152
57196 -42107 -86641
77586 96646 -6867
52628 -13989 -66251
18537 88897 -84344
35061 -87258 76865
11715 55443 -64501
40678 5641 -24454
18748 -37432 31745
13865 -68763 -13899
15497 -93342 64218
71302 97784 28448
68561 -45177 -34985
77274 -6705 58395
49529 5889 -25349
29377 -75671 75006
59795 4237 28345
58508 9780 -37321
63772 -61440 -29736
24297 67390 27357
79727 -41433 83670
80380 -1079 61992
80142 38496 86339
69136 -40466 46098
56027 -22971 -85461
54362 16647 70940
53200 -28889 -61148
9889 92921 33731
28486 65486 61483
50577 3310 93818
76348 27784 -94315
20936 13223 33894
46537 19636 -73943
33034 -43031 -5948
5081 77480 65884
36522 -41519 22511
69859 74013 51463
64950 -85289 -35013
46994 16861 -47414
13101 -98829 96412
47276 75590 96640
30056 -81335 76840
55432 59250 47235
49172 8754 -31877
30351 -8587 70212
72380 20032 53020
68040 91531 79381
53609 -70038 42441
59546 -89508 61064
13014 65132 -95571
31496 -89814 -15952
27086 -39203 -35348
2555 60369 2169
16816 -20700 6553
81906 24024 -68018
67202 56922 -60548
1035 46514 -77795
53880 -75399 -17046
74677 -80516 25009
64674 -57501 -45851
43412 -11688 10483
59389 -58905 2203
11117 -70137 26971
9119 -71744 38842
49536 -14358 -62990
79090 34629 45808
22642 6152 20465
20708 27753 66346
72383 -74277 -72451
24627 82354 97328
70896 -68033 97668
64374 -77287 45937
9327 55171 -59911
