40606 40438
25108 -66328 34429
8108 15884 24819
37895 24687 -27140
46627 87420 -48756
71430 -5990 -64128
55447 21024 -96899
50048 -1868 67884
67415 23659 -40027
13181 13743 -38090
46949 24880 43065
71288 -97738 3332
76502 -46166 61637
70961 69787 96230
53721 -79714 26382
2150 -33657 1123
65150 -17141 -15109
70358 47606 -50065
57913 -62393 72076
77743 57061 -78652
56998 95001 72140
54379 53295 77212
77394 -35654 48265
15326 -34508 -79898
15656 15265 45893
52357 -89820 -58808
46529 77854 44780
77625 85165 -75509
11829 -93434 -3891
38134 30379 -17217
38860 31544 41887
57025 -96375 -61102
71630 45262 55305
3438 93743 64309
67269 65855 71417
37981 23883 35524
67972 9466 -80101
29315 1629 69954
27310 -86207 -43576
74330 -8137 -52124
57484 85900 85487
23764 58497 -22643
12003 20594 99008
24157 -17448 -11187
59243 83663 43541
55675 75799 -24326
6726 -64111 -46684
38843 84703 73157
25713 62554 -88437
18092 -49750 44519
2835 -92393 51570
45132 -54912 -36887
17244 97245 76568
64930 16262 -15367
31692 38406 93092
12381 21349 44146
17819 76502 18550
47571 -59113 87628
66464 -4078 -44996
50241 10467 15783
40828 20948 -25988
31542 61607 -12513
44867 17089 -89874
46294 -92693 -72156
45656 26071 -58783
31067 -40507 18693
13974 66614 46505
58403 83648 -37841
71615 -54101 79686
36284 -16722 -93722
65993 41541 90031
1097 -61702 -91017
46684 46806 18290
13347 27593 -17510
46392 7194 45106
56522 78035 38391
12314 -60753 64204
30571 -52993 75545
10490 3842 69006
37669 13526 -21435
20046 -94698 -32183
6608 -87563 30682
31149 19623 93322
58676 12076 -45163
23917 -91801 -92203
60966 11269 53984
5719 -68856 -75987
36281 82769 92686
25973 55683 88924
79875 12803 59699
35682 61383 -37313
76835 85888 -31542
23988 -14624 54419
299 92735 -91398
57209 10554 -42935
55101 -75679 -27577
13132 29820 -30919
10924 37627 91590
31216 86215 -95921
76066 -39283 58823
37145 -8858 12115
55898 -99645 -26092
29961 -83269 89499
52401 57294 -1673
38044 -54715 -15461
45332 -77018 -84140
46499 90812 -19943
27464 71608 99262
58470 -78394 -43373
10153 -84295 -9401
32452 90502 -72163
22238 16868 -93527
24739 94769 -49356
49768 -3472 -50092
38106 -36214 -66219
71841 -97871 -87719
77079 96349 98308
33601 74776 -28231
48395 -19272 88250
36093 99932 5172
24713 39273 44378
59086 -2679 -35931
50856 95799 47228
36906 -3867 -40540
44014 16854 -41338
75771 -38235 -65877
54515 63411 85817
51887 32427 95405
70444 -48443 64167
79789 -63673 84391
21824 -35407 -81095
37690 7319 -36741
55941 58628 97136
64933 8254 33613
77069 -92657 -38413
77706 -32316 74535
23149 -95545 -99512
62310 -7704 18821
19323 56944 45102
31481 -86062 -98200
30005 -77307 -2016
3770 -87063 72866
40738 -55263 -54011
14629 -64271 23892
14625 -18721 -82706
37751 -59750 -30105
46586 -42785 -30293
45869 -26381 35208
45554 50871 83351
18472 67728 10405
55031 77273 25699
62112 46659 -27145
11520 -82341 46181
58078 -95608 -79735
14550 -66378 43964
52339 -24091 3927
7959 -44283 9774
57756 -3868 -8375
67114 21406 43832
56682 35879 -27296
18930 -92426 -17452
56423 -90330 20547
24676 26034 -37981
6353 69734 47824
62069 3970 -98247
56227 14360 95484
49216 25523 18379
70095 -59940 -80755
61387 -15351 -16894
31019 13315 44620
23814 20417 -89619
42310 42326 -39954
65744 27383 46550
76246 76031 -27666
31924 -67104 -61330
62787 44955 32265
63344 54793 -73889
41231 -11098 52923
41634 68893 -37924
61630 82740 -64769
16466 -22702 28518
33308 -64993 66502
40332 -74111 6523
7195 -70908 -17557
79893 83770 -37786
23966 -35662 18701
5616 60995 77031
13709 -9199 -30771
27206 -30989 -8913
37595 -79707 37057
77128 -74104 87149
75072 76359 -11808
52679 98846 10392
22901 85423 -65309
63545 -89725 -67051
8871 -82090 -54130
9911 61284 72860
76382 -82776 -71218
4547 -13628 39971
12097 -44749 88277
58576 -31160 -64292
68789 42398 -96188
40624 79440 -98530
15279 12577 -7051
33287 -17619 -58881
46542 21012 19715
720 77390 -1940
51552 14562 40512
35404 36111 45366
56724 31194 99606
57584 2862 -16625
60416 -75063 75529
8304 28599 41372
53909 16199 -81969
48141 -34758 46061
25752 -47044 56521
72388 -1564 99403
44194 70650 -18333
60487 -49847 43191
54586 -67761 63788
75057 -86037 -15403
73927 49927 24753
33496 72632 -909
56287 -78673 -37419
3629 36924 -11630
80339 -51441 -10491
4812 69752 -80827
14633 -55374 12168
33112 -20114 62725
21565 3083 -86004
13680 -85529 -5429
75983 -80716 88859
77882 88430 73248
63410 -22139 -59950
45752 21094 50439
8486 39228 -40051
6364 66156 48375
29000 46655 57227
44125 52433 -17628
2042 26006 5252
51939 -88412 34358
58398 16512 -53615
22692 56629 -9645
55139 -39380 -79921
26026 8119 -27603
38776 -85886 -46491
27694 80538 24806
75619 41812 -76783
74847 78876 -55737
29475 -47822 20368
53997 -7329 75598
12899 58646 -77890
30328 53193 -24442
21263 62117 58270
73973 13992 -95305
62248 -63303 22462
24638 86463 20094
54755 69658 21724
78887 89847 59936
42818 40206 7840
80062 -34552 -61840
17527 2799 88
47652 80090 -89828
24152 50156 -82763
45770 90541 -31794
58421 76576 -29069
39105 -87236 25062
58672 -14244 -78056
65755 -15095 -66784
17076 64845 14415
63195 -94099 -69198
28345 41765 54641
61003 -34673 93415
53401 21019 -53493
41139 8630 -42000
44269 56722 15478
58880 74906 52398
71022 59512 83282
76398 47967 -86899
37917 1389 2719
42100 -98372 1259
21792 -42303 -11108
61294 -88147 -63171
25720 48414 -93305
73963 10197 -88005
5940 -38739 -5739
45734 8875 2528
5629 68025 76280
60875 69621 -57216
46111 3039 4512
69899 -42200 -22827
45157 -48942 67139
57261 -31813 -10915
36909 -54278 25545
43854 -43794 70179
57600 93813 81249
22087 -65298 -42094
79325 2583 -61903
72133 95610 -75457
58018 64834 -70227
30416 4320 71104
55138 54523 -59308
29763 -76725 31053
24773 66196 21191
46497 56319 -26295
26986 -97882 -77713
22740 48440 3174
26293 82142 -99046
11498 -24259 35989
17343 26916 66599
47644 62416 48092
60039 28588 33677
12690 13778 18179
55534 88000 11090
2374 -57503 -85937
46600 -89760 -31667
13668 -5870 23489
76352 99692 45798
11924 -33370 24665
71152 51956 88190
33095 29352 -73788
17733 -78971 6329
74741 -77035 9059
76473 61605 58857
40640 41 -12327
23378 22000 21030
58881 -99390 65398
14080 99826 20418
34243 22674 -74932
60107 -69837 -93426
35714 -18814 40915
78022 38355 29518
24623 -68168 4653
67639 -74838 -54951
72265 -8865 68893
34694 -59219 -15476
76475 99049 -18746
55665 -13509 61322
48743 49383 -6716
27848 -97495 64705
48824 -70202 -59966
47027 47291 -36274
8032 69258 -57740
76283 60645 6265
70080 62763 -46933
19482 33437 98478
22944 -18356 86693
15771 24740 54243
18744 -39500 -47602
36345 45388 19033
17253 -27805 -42637
16306 60505 -62993
32084 -92582 -5990
60824 -8984 -15642
32383 -1826 53198
36902 -20638 90876
12729 -38647 -68867
14006 40402 -29399
61599 -88474 -65379
78293 -76931 89329
38345 7246 -51117
16285 84003 74449
5504 68536 -78317
31571 94512 -82879
77923 63928 72723
55445 -67205 -3821
41258 85143 -1728
61426 -85973 -26811
77804 50531 14320
51567 -91160 -18919
22226 90356 -76756
400 -26516 -97851
35387 -85025 95651
63059 -99118 -6888
8483 28998 20340
61650 -42287 57912
36088 95471 -91796
78296 54445 11509
38437 52116 87551
75355 -33708 63314
47317 13595 -57677
74258 -22739 53267
45331 6617 47093
75841 -56130 -47188
49294 94905 2452
73737 -11492 34673
34285 87477 -67420
44495 -81304 87264
47724 -43821 57342
18581 -64934 -14702
5373 -55749 64125
41286 -55144 -72280
47998 91736 62096
14501 -35711 -96206
50663 12202 29337
58423 27059 -65029
13785 44573 -52854
80631 18393 -27196
29514 -16902 95102
77106 16908 -13124
16144 38902 -48679
51877 -20760 2250
57917 85622 60553
14077 47134 13928
74118 -91334 -66735
21682 -13343 54403
34403 92094 20728
31962 -3871 -38011
32132 -54102 -50353
68309 69299 -17605
57770 50985 -25906
56968 53230 -42127
68101 58722 78312
21539 -31038 -16909
76443 -40380 49081
57881 -98698 -73992
65398 55887 24458
5271 94011 -77702
20536 -63062 88630
75196 44131 -72403
7448 66794 11916
42432 17612 76382
79149 -55333 30558
61139 29847 99473
41773 -84796 -1406
64612 -75683 -28912
30061 -88529 -12633
16003 -49378 -8425
76227 -26456 7293
19093 -70551 -2122
31231 45947 -28406
28465 10638 79680
76140 78388 10092
41134 -31323 44530
37422 -47508 76763
14397 9560 71793
69609 97943 -14975
38552 89996 -75629
28338 -39849 41151
35058 -25135 -79242
23522 -46598 89470
25100 20663 -20924
6802 -6022 -24848
35899 49436 93694
44331 85622 -39333
59407 32267 23909
59357 79785 55729
65265 -68954 31316
60794 18027 74869
33772 62302 -47983
10513 2969 47416
45638 -10833 25296
65783 28181 8611
33859 -28877 43040
77869 -41033 -17199
17223 -65415 -62182
67239 89723 98237
61264 -13944 16944
6421 -49870 49360
55951 1988 18788
18435 -47587 48049
59821 -15060 32059
79890 81709 39638
13912 -10225 -19477
24207 -4004 65824
70225 77952 1067
8369 -74417 87027
39717 9363 -45903
40365 -81670 -79811
56481 -63999 53383
16753 -11219 -58972
6884 42486 -46228
60149 -55540 -85203
15795 59320 -39292
27759 -87003 -42276
42078 -92017 -39015
63588 81143 96642
8948 -74516 -53459
39979 -9644 -27885
15544 -14558 34984
26875 -33878 99944
60709 -74972 -50821
4382 41784 14902
25158 -97059 -73634
22786 -11682 -70391
23284 53649 63624
49772 40563 -37868
14128 71614 84228
45820 -76974 -44536
47066 77420 -1277
38114 -11166 44415
50666 45064 54211
45579 52543 -60335
55717 -90252 56882
16018 -95771 -65007
65805 70066 -52406
36080 -4461 -56273
68821 25091 -75102
46174 33506 26261
30258 -78792 -30295
7543 -68980 -14401
68677 -63946 -61267
18482 -33385 76301
77729 -96266 48818
76155 -46306 37085
11472 -61413 -92919
22093 67354 78041
16997 48809 -22849
42925 30696 -73045
59722 -58744 -93090
45476 -80748 42873
77541 -92432 51209
78072 -52024 70048
33630 58841 68032
9320 9302 -35229
33265 -63849 62846
38421 -79693 -97810
57505 41660 53385
50874 -91084 20549
22492 -71880 -39824
75198 98900 -90448
69832 53872 63704
44072 69522 59261
6947 -13371 -59710
7820 -56588 -70877
39476 10599 -95709
18374 9057 -31550
17497 -8290 -28960
16674 -89018 76605
70879 -34580 62301
28707 -99774 4881
44636 89796 -13461
62509 -86021 -22314
31629 1365 -51349
79032 11978 7571
21188 -94209 -74486
5520 90475 -48721
10749 372 -9992
10677 -81167 41523
45673 -35018 56998
10193 7384 22945
76506 -75545 26823
27336 98164 27215
60549 97457 12190
15409 45438 69461
35012 24007 -15807
38228 -35662 -30254
70424 94911 -39844
52534 40102 -93163
33657 -19354 -68807
77090 -77810 -69679
50985 50717 79021
44300 -84865 4118
55199 9609 -41774
57437 -81681 -51278
43530 -48764 -60649
61727 -81741 13640
17552 -58266 98675
6980 3881 10522
19487 -63868 -17915
10247 69683 -66193
59825 36815 17491
34179 -91476 -78164
67009 -73967 12369
25460 5259 92510
61837 38968 -84800
20910 -96304 2880
10840 24137 -68782
28291 65531 54981
68088 -43172 65853
33209 -73209 16449
77593 52515 -42699
57845 33266 -7807
68626 -5660 99894
64954 99555 -69882
38342 94958 -94091
65841 -20549 95316
40569 40222 -83072
33462 -87307 -76825
14673 99622 -96570
23222 9652 78257
63317 70548 570
8463 44044 -63936
70605 76450 -22062
8916 -8798 59058
3516 85338 -22368
47500 54366 -24909
79144 -47433 -73196
25123 10104 -20389
60177 59758 -41711
52363 -61092 42657
32978 -65573 55292
19231 -65594 67680
46030 64404 -9762
32489 -50896 44268
64509 -79924 -46005
68744 96497 33845
24543 -15456 51604
25701 -93482 12598
67539 34815 -56823
73306 -20390 41363
66949 -21725 23908
58574 -62107 -90094
63485 14079 83616
13764 -31650 -54504
63224 -73545 -99373
55206 -16055 -46800
35869 44207 32034
51458 -95417 -5076
50761 -24187 -14208
34436 -48373 -83341
15650 -71042 -12224
47560 -82759 -33632
12691 9968 55442
55216 7357 -70621
59728 47795 -87169
26188 77669 58941
77583 35827 -32777
37603 40962 -77721
78568 -48220 -48431
71876 92549 37690
68182 -27386 -37356
80369 34900 -94861
7798 -59017 62037
17815 -16534 -86875
77883 -67878 15255
38425 29364 14980
77897 -78407 30384
64861 8558 18090
34340 -63408 -3428
5867 -66618 45823
49522 43939 -74483
61891 -48420 -36427
71936 61372 75393
79495 -7087 -61261
70887 -75793 -78031
3957 26808 -63178
31335 -63264 37131
55356 44908 6218
47715 -94564 93266
53443 -91041 46334
70224 95725 97852
80792 -47101 41828
32149 72397 9320
53611 21428 -39393
64425 22334 -20337
67731 30071 21159
54280 -92788 93045
18304 -68216 39249
51450 402 97863
14634 -31681 83632
35408 -42154 68420
4637 -64051 77711
40050 -64792 -75241
65434 31144 -89022
14082 2242 1242
18533 71913 -61249
9390 -65318 -95092
27359 -47338 -5013
54305 -11721 58823
71883 -74162 -27339
7423 2123 -18970
48359 -99622 -55032
18649 69283 45546
71303 -81885 -63551
69121 -97201 23609
16710 -44821 70110
17720 -18287 -66554
5510 98149 -27760
31988 -87869 -83034
66505 55774 77184
50820 -29511 83242
31057 -49619 38561
26748 68900 14185
35388 51613 -20433
51206 6411 -72889
1414 67994 -62074
74687 -42632 -91813
46524 -83433 69796
49507 -40513 -16967
67403 -95567 -16599
66250 -4795 -1633
68154 60355 13876
53768 -60036 -68807
77093 -89808 -67674
15735 28867 10576
10672 -73699 87572
62029 -32791 72536
44778 -77261 -41976
32766 -91281 27328
20625 -30877 78200
74666 -25883 67088
18333 10599 -67397
35797 20086 16541
13616 21104 -90751
58721 -31948 -94684
31974 83214 -22027
78844 -10063 -73394
54404 98844 -89572
26376 -58185 79880
62353 -77699 -81842
11417 46882 10708
23995 -32609 21621
9821 22990 -63761
80446 82240 -393
3886 -27373 89441
38810 55935 -48559
58151 20319 61368
73511 63790 -2963
78953 -78303 15847
8586 -68876 40759
34769 71229 48364
66914 -21244 -17842
43341 76120 24456
49031 -66386 65948
13307 -11969 -84666
22518 99304 -65909
19230 -8803 58981
11582 -44720 98900
4842 88209 82825
57908 68476 18843
71662 23044 -96521
5040 -57947 93004
79980 -55478 -75550
33553 -82088 11046
10890 69801 -87408
69614 -83492 -31452
63883 90755 92532
36138 -66004 29336
11253 41221 4462
49531 -1556 -27021
54806 26141 -14083
37748 28492 -52873
916 -83911 66235
2439 45604 -55072
56189 50279 54001
5660 -89692 -17455
71337 -66286 -43370
39770 5618 -34465
35511 -67734 65989
7313 66906 -10038
66594 -59007 19840
28981 81090 40565
43548 87747 -16880
48584 -11039 81528
8276 97093 93662
41156 -23724 55365
31782 -56601 68723
4990 38915 88753
18145 -94123 -67374
77904 12501 -27038
31537 -49715 25141
49868 24798 -53511
49002 -81765 -82427
17054 -14570 -93472
64401 97797 45288
3726 -22541 -74214
75146 -69254 2948
295 19716 85170
61938 34828 -48261
40473 72617 44017
51150 -69454 95538
4132 -7881 -36180
7383 -75894 69231
19665 -22567 -37577
24431 -63108 63723
62196 -81325 -23363
79254 71902 78069
75284 -59862 38497
11709 -83022 -85966
70463 20301 -93434
13099 23113 30991
73021 63724 -17317
75505 98406 41524
57368 67399 15282
56356 -21341 -58748
55056 -19053 -37647
30137 -28598 -19614
18959 -5669 19051
32018 -78448 -15347
23965 12800 -66945
61609 -13551 -38879
32988 60455 46278
6611 -33438 -26125
66511 -5903 -7694
30253 21816 7541
13727 72878 96632
14688 57027 62924
80161 -63379 -64937
77402 63803 97509
76573 8070 50029
58620 56467 -62022
27128 3778 -82186
45583 7218 55225
61791 -94482 -2647
48654 55973 98514
49691 37688 -94706
51355 79610 -74695
71523 -3613 74330
76959 -77875 -83554
8522 -74251 54163
46462 30859 -37665
52308 80776 43307
34571 61937 -34921
63457 94236 -84929
76533 14925 93480
52104 20624 -15766
46252 32820 -79124
28924 13923 38292
4955 -52075 -55792
56296 -63476 6588
67851 53257 63683
49301 -90421 11622
45822 -11388 83596
24268 73019 46976
79253 -4565 89265
41384 -51565 71656
17773 94464 -6577
31008 72412 11733
43430 25397 -73505
52860 -31984 -60524
80078 99659 78742
30931 -70713 -78080
80692 41451 -13888
61731 -1403 -31210
17246 -68762 -24960
65220 88348 15792
70640 52908 -36736
26204 -73911 -22583
50251 -50982 86401
67919 32437 -6813
78966 -58586 -25266
8038 71362 -29508
64117 5853 -98535
21720 -89176 58208
2305 -59526 31897
77963 -72576 5474
51962 87051 -2076
65780 84013 61246
7642 79451 -70502
58477 -14795 -72331
80338 -37976 -2615
69721 -46365 83805
54676 51880 -29946
62656 -53070 44945
57665 2130 45926
79299 40352 22951
21418 -41667 65704
44120 -2535 -12433
67647 79985 6
75908 58978 53967
62950 44299 -58348
33887 65574 95546
27827 46158 -42657
26843 16988 96185
33769 -8422 -6654
5682 -36701 32170
62872 57402 -65991
51182 -93911 54110
79268 31824 44267
57538 -24160 -25363
43758 74172 -47826
71057 -31176 -32102
12048 83471 76219
72545 62670 3181
42091 -23910 47843
34479 -68811 81027
74739 48906 39295
46724 39294 -37464
617 -24042 -26507
60251 -79340 25018
58001 -77040 -67603
57055 53523 -70147
12865 -47601 -71470
77780 41219 14666
64979 -11439 32600
29960 -63013 66946
14670 7510 22797
72995 -67754 -75689
55583 54431 21048
37216 -47209 18883
33768 6638 -10668
40855 -95856 59584
33505 92259 11526
66725 -47908 78503
23916 95158 -78549
65421 68424 39407
36453 99490 78869
54772 53671 -44343
24622 -67993 65775
43459 -71466 -91122
48491 -44135 13295
64706 26857 13773
48926 55675 -56207
53453 62068 48623
49379 -78707 -71952
18072 -56528 87357
16902 -62997 52182
6914 -73583 -43149
38773 96645 72214
31393 55347 92411
8247 -65769 -67480
18140 66710 7649
12174 -99745 31378
11539 -16051 -85780
47213 43668 -78247
37310 -3861 -20758
50502 62846 33981
75424 -45937 -34807
6496 81318 87880
28002 -14950 85291
32239 71604 61809
2349 -16513 78277
7109 -54234 13096
167 91102 76331
75497 95868 -3747
45691 -24134 49117
8887 -90843 85284
57053 94605 11419
48142 98662 86347
3621 12113 27094
78783 -46427 63459
50036 60897 -84514
64842 -79862 76922
58385 -67240 -79887
32648 42108 -90968
62634 -23615 -55634
20177 -91695 2906
15218 -37155 99209
28772 77478 76919
73663 -80899 -68713
71942 22204 -28051
64974 7871 -2743
69603 23806 44348
27783 97067 11868
55462 72844 91145
41052 -84128 -22193
59351 48100 -85357
47783 78377 77396
10352 -38860 85753
5273 -2297 -4326
31109 89692 -85589
52073 -44687 -744
29101 -41210 18982
37654 -33495 48297
42532 -8095 57927
52855 1040 -27608
39632 -47743 -68236
80253 66352 65091
33547 72590 -9436
14728 -10699 -30168
710 85587 -5927
51045 -36 75705
67666 -92673 27934
65059 -30662 79677
27685 34613 5765
53299 -68342 -89662
11755 15477 -30326
5888 38369 2434
34428 -77256 -96021
31080 25038 -52812
64677 -52066 69939
47084 -48138 48797
38273 -53344 98471
55707 -79029 51061
3350 42064 30344
19057 16885 82389
2057 16177 -28192
72156 87237 80095
26736 62220 16431
50759 -8955 -32343
32228 -29278 29174
60843 98590 -8748
65735 30000 -54672
53246 -64584 -23241
27438 -33834 -50220
50501 15690 -41713
41785 -37702 64896
36278 77628 -51344
66421 56249 -36369
26522 15614 -59862
26370 -16036 -39082
72450 90134 -31675
70649 -83111 73598
1980 15683 8405
2876 -77464 5891
67234 -13879 -18948
52485 -92870 -7806
67782 87451 17172
28383 -98409 10626
73477 37556 -35724
1393 -7997 -16375
41447 -35368 61626
39199 -71889 -54839
39026 88235 -85671
31722 45503 33563
47759 54624 -68591
39495 88373 -42730
49282 7082 -11259
73516 -90576 77598
61348 22688 -89372
65570 -91705 -10968
71811 67529 -23611
26002 63169 -10128
18571 57528 -65561
35976 -62708 -28539
73885 -94993 79307
41354 52689 25288
28648 77609 -39357
50624 76946 46016
