40130 40888
60488 78889 90896
11669 -79965 72206
50091 97388 -45518
73241 30420 91412
74949 -32413 42271
51863 -60325 -49919
76927 89496 19113
7864 -95032 31701
53100 70754 -93920
18333 13936 -60545
37129 30470 -14435
30496 18510 -25302
31674 -61512 23071
65598 61727 -81670
12778 -49416 54315
79430 49292 -39500
17322 -11836 -87622
76047 -2476 -60970
56633 93815 40738
54477 31940 -95599
52782 34994 90842
39372 1982 -45495
35573 -4884 -29555
57347 81869 8644
17031 52684 98427
23368 -28600 -67726
60988 -55527 95189
64544 -3882 92908
41763 -664 -72924
29789 -85688 73106
57426 34558 15459
14749 65817 47124
44509 83411 -36603
3679 28396 -57362
75190 29654 85599
80211 -57365 28028
49304 35888 7151
55745 54579 -23095
49539 75554 68480
4579 57245 -83929
9551 76354 -19338
2594 71568 39460
4598 -10912 -29417
42046 23203 -73600
27864 87148 -65637
8645 -15251 47848
63407 69491 42268
62999 -27556 -98574
2659 -18420 -39991
9420 47268 -99882
44628 6967 57184
4066 56794 -25675
80905 -39066 96624
61028 -89332 -29889
57650 -46368 -88881
61252 64486 -38553
15774 22131 -61068
42078 -7746 53502
2257 12830 -72557
59267 99878 -7360
23694 3985 -58027
44738 97064 -60470
27905 65415 -19608
15127 28421 -36355
224 -36577 93113
34551 -52864 -14481
10994 -59731 -42056
78387 -55605 -55005
37204 -88447 -75698
44465 14924 -8124
21685 33363 -13048
78086 -50148 91596
80770 -61411 -72248
42258 -66245 52259
15761 -8003 26679
32569 31205 -62317
78727 -60969 69105
37613 99486 46268
13323 -4270 44831
56893 -57114 46869
26941 24586 -79479
73261 64585 -17239
38416 -33183 46627
52965 -10808 90383
5810 -82360 -62029
12084 -63136 89244
72697 76788 80755
78125 88447 -82775
53713 16785 -90146
36281 -46962 -83517
46551 7527 88966
49497 -91803 -34788
52403 68946 -24038
34730 32669 92811
61363 95960 12061
14657 7411 4826
14433 5956 42312
56048 -70265 79164
12047 -32994 89644
67617 40435 67021
15884 21935 45894
2355 77944 -30467
40426 -57604 66482
6717 87089 -6237
12103 -80214 -98636
31910 77177 -26085
25833 67427 36760
54121 7583 5855
76465 -6965 51809
26059 -39231 27058
15940 1328 27633
74541 23253 90784
36698 28441 -79557
42873 58883 32622
55753 67216 -62500
91 -61737 88470
44658 21921 56065
57756 14351 79167
43319 -33642 -79169
33893 -9414 -39710
61330 41905 -91753
55181 -64283 19025
47607 92670 56198
78183 50740 -64171
70486 84546 94163
8614 89421 23558
10859 97122 -37902
39513 -38514 87053
16455 92052 -81041
31278 57974 50342
40007 -10804 -4851
77207 -33810 62358
51523 -96063 2387
31427 48868 -80205
8827 -46181 -78857
6956 -95664 81921
73056 29324 48349
60680 29795 -39218
218 16457 -75383
58502 -83377 92972
52929 43050 -50369
36119 -43787 -60295
76011 74369 4193
42776 -43158 -28442
59169 74490 77101
34156 2346 -69491
70267 52328 -72104
75231 -67820 18961
63084 34483 -53715
13521 -9653 74338
66697 19752 69104
41026 -61644 31380
51508 -22849 -69037
28860 -25799 -20237
30130 32598 34178
25050 -52960 37331
38864 95965 -53109
6862 -68646 -96524
56627 69147 44467
32810 -35847 3685
48634 -69519 -29362
69038 91446 -18331
15757 69798 93330
73177 46200 -50502
54642 -52453 -45818
33622 -92652 -52185
75810 40462 -22279
4001 -40344 79869
18108 -79061 -81203
41271 18806 41355
69517 -39192 -43329
75718 -20367 -58048
55438 -53520 63909
11005 -99178 -46066
64737 -33903 -84834
28384 -89205 -48027
63557 -85259 76052
30464 -31891 -2204
44518 23906 46231
51970 -4283 -24549
1439 -85061 -79499
10071 31090 18319
53474 -11833 42574
9126 -26777 25379
48815 72214 21349
10600 -13209 -34150
63796 -1201 -25004
72773 86400 91774
47364 -26806 -59247
56959 79402 50996
62968 -79401 75759
63991 -31059 -66070
74758 -60582 67220
72447 -91006 39942
25720 79951 -85173
42075 -97770 93720
45130 -40335 30029
67769 23647 -61679
11154 -26723 95359
42548 -32414 -69398
21545 79756 53013
53135 -91451 4160
49446 8817 -23851
22806 -86665 -78748
41291 38761 35902
43948 49585 -44890
55244 -81349 -11349
48086 -25514 -26780
15472 -58759 -36781
62225 -46689 -20000
60422 -81806 -64077
74599 23465 -70000
42947 28646 83923
34233 -40756 76161
19979 -19653 -26893
42751 -86165 67773
37844 -35589 78164
66511 -97149 -6760
8968 -60503 -4902
55589 13203 9087
47862 73213 51933
18365 -32700 -19290
34048 -65321 -55663
22398 -34214 71775
12610 -2383 -15224
44508 21086 -28193
42962 71470 -41031
48058 -75867 37608
10285 87277 -82897
72022 86747 -2837
2823 44085 -72084
71245 -69608 -28932
45140 84220 94174
37740 -43067 -63505
58777 55705 80299
4986 89096 -25946
11358 -41626 -57684
48638 -13872 50204
46587 -57212 -3696
27883 94672 28396
72502 68103 28824
44686 91101 8575
5995 -35092 30087
29305 -46691 -21995
34662 52412 -87384
36734 21896 19354
72039 -22647 -1633
26968 -51695 -97790
7492 -4018 -17033
38360 -79764 -21243
37295 40569 32228
75066 3013 -83174
30543 -1486 90917
989 77349 -76350
42156 -52125 10011
61209 -86172 -81451
17695 -56404 23463
59248 50364 55916
61560 72196 -93252
78066 22630 39186
76050 94931 -70000
79493 14955 -54154
18182 -51781 139
15539 66263 16346
10404 -6623 -22137
26616 -60753 -27433
44411 52032 18193
79777 -49935 68637
54519 75000 89584
37271 -83768 4937
53664 56309 -53713
19486 46632 93967
50798 -50652 -22794
34949 -79065 76090
46433 -78127 -92034
58001 -52238 33820
39126 14762 -53357
35013 -90517 89119
47096 30708 73888
66876 -69803 -47726
123 83709 81970
59809 22573 75140
7257 -10010 -40883
39932 -15680 -78287
52869 60772 22816
27873 21705 -80132
40760 -89394 19857
34985 -37999 78834
75364 -53538 85360
7884 -33328 56072
53481 95508 -69270
50676 -9295 -435
58167 7617 -16904
30616 -39590 -32462
12838 -91625 -88318
34820 36895 46568
67573 20718 56677
22621 -33307 87201
65956 -30662 -73770
41878 77960 16721
39115 -96313 78342
21461 10492 27122
14281 -92384 -67398
26915 73480 -17008
10238 -64387 -66707
17633 42287 11776
7346 -84841 -38333
75706 29769 68294
30127 35408 53758
10741 34226 83508
78994 -55955 -94178
16945 73227 -98415
17628 -84363 -46631
55270 -23118 -3450
73015 -57350 83035
26169 -19191 -95728
41746 48694 787
14599 56517 -47355
7438 -20491 35231
34891 -64705 -44267
26143 -10004 -15249
7990 -87694 -26355
32688 14741 -50842
57075 3147 -71919
33843 -96480 76428
6582 -42408 -82701
45732 19750 -74233
28674 -47581 23232
53318 -98494 67913
17597 20392 -94982
55249 67372 69774
21526 -44165 -36834
18234 -91375 -47531
30723 84798 69260
5630 -85297 4645
11008 -34056 -45129
60443 6997 89452
2109 76851 -9129
73455 -13001 36946
1911 13818 80154
28310 69862 6683
49510 -63623 -66385
16976 -63588 22411
16248 -70509 44403
12870 22675 -25743
17908 74147 72315
3927 -89670 65138
53050 -42945 -86753
66150 -21864 -25587
66260 -59371 -98485
1223 70284 9468
33600 9451 585
79912 -24482 -73483
341 -74492 51660
68866 -52258 -56679
71216 63535 46580
35889 -48085 -7597
29980 -81607 77910
54138 2227 -82955
50300 -34419 66984
72887 -68338 -73674
49535 -4749 -397
30893 -68478 74319
660 8062 -61283
19044 -69003 -24905
63167 33198 10703
26356 58916 4006
25947 50640 -38544
1358 -45817 -79991
31126 -31118 -58880
29407 -63976 -82102
73188 -93664 51053
46100 74183 -43230
46975 -1952 56231
7844 -53965 83305
44581 -23177 -68496
41136 -42352 -95274
7231 48470 -39835
77377 7387 10213
20550 78637 -70727
50279 30780 30139
38250 97829 -21587
65657 -42735 -32819
61884 -90859 92069
49656 -22574 1040
13444 64319 -32863
3849 75200 -11194
24014 -95804 -28086
15864 86479 -6734
61381 22839 -34205
49608 -94735 80202
62370 68299 -75626
70440 96354 50133
24468 -63341 -55255
4104 66545 -81732
36602 -28490 -18564
75004 -13777 15468
8770 -23826 14081
53497 75581 84455
57838 -84502 -71284
21982 -38658 42127
25837 -86690 -77835
70904 86611 44281
31155 -24004 42707
16377 98521 34052
13731 54191 15388
52254 -63096 71073
28548 -15199 -92915
52994 45223 -45436
80266 63378 -48284
36985 53172 43667
54313 27476 11930
74621 42195 40893
54300 2363 9373
75734 -43570 89178
11278 58885 62182
69072 -86309 28338
68062 36779 41737
49184 -66666 66527
4125 99285 -36761
49331 77202 -18157
8275 -89939 55102
56554 -71978 -18735
12320 7126 60510
34802 56236 39562
19020 -55937 17786
59265 -12682 8725
55265 -52049 40596
32083 46210 79622
45778 44500 36422
30884 85643 27513
16266 69620 -91887
45448 76299 -58843
41885 10362 34466
41716 -24771 79663
80033 -3359 68839
47418 -99679 -22488
36046 -12770 57452
26115 91593 -75911
74992 -46229 -3733
26844 -91697 62596
19337 -82474 -91955
67300 19853 19806
38936 92991 -34871
3165 2915 -61508
21438 -39549 55422
75189 -96153 84603
39390 5179 -2455
62090 88094 73832
49411 -45930 62076
51542 57237 -87554
31564 31735 87577
78104 78046 80576
36773 31630 -63173
16393 -1259 -69229
21126 -43987 -86500
29710 82408 -16946
11770 61278 82729
72610 1599 28852
37422 -6005 -92380
3685 87030 -36990
2165 52231 -32002
9843 73729 99221
63097 46765 57450
14052 -3317 -28050
79279 71775 -84978
38094 58070 74135
6742 94307 -14125
60360 -59327 -54495
61002 14190 75483
28204 -31133 34454
56947 6227 -49793
59749 3762 -13512
75138 81910 72994
57236 52267 -72129
67054 -70258 62042
49041 -91503 35901
44358 -62660 -53406
77953 -84061 -77092
21891 -22773 12207
47256 70486 5332
78932 -64298 -12878
8336 -15744 -23431
49001 77142 -2982
78758 -33567 -84737
28987 -61566 -15440
75065 45843 -92642
2289 43237 -69958
25671 20669 89919
53390 1642 7227
29550 96883 61187
5345 -59368 11477
67496 -37272 16856
15403 -13764 -78402
32028 -21958 -40536
18627 -29428 -37765
52885 79262 -96192
33025 -78969 44306
37988 71619 27970
26874 -48865 91333
1643 -95626 -48620
66047 49147 -23793
33453 47862 -46353
63850 17326 -83357
49906 55286 71545
74927 -31544 86963
5167 7415 -64895
26370 16636 -61385
44681 -72990 -52803
26043 -47005 56079
6308 59321 -40832
57213 -25871 -66120
68681 -99280 -60965
27020 -95679 85194
2520 74425 85715
48830 -90821 85456
61154 -15335 29778
78995 -7889 -20589
43127 -70060 -19638
29584 79184 47214
11265 23882 -98779
58282 -14331 20147
43123 64565 81349
78802 -90268 44266
2343 32567 -56795
60121 -25206 -96709
70165 -20902 -63795
5029 -96677 -63577
75767 -65287 -89568
10100 42454 38570
70285 10068 82499
5399 89661 -25383
28882 94021 -48144
80427 99685 -57574
45453 59825 -30353
21990 27750 -11419
29026 15959 -85232
74065 -78042 80637
51158 -23504 -2223
61125 44747 -204
35375 -87059 49504
53558 -50812 60926
64548 50469 23734
5946 34459 71727
54919 7018 54608
61561 -8475 88622
62324 64052 -75235
9277 -32579 67424
41092 -3822 -85649
19567 -16030 -94360
50827 -13509 -50100
58925 -35638 -8911
69463 -63050 -83777
4287 59461 44048
30121 77271 87466
35026 -44890 89343
2518 -96283 99189
33608 -79569 -22447
50310 -76135 -41550
42878 -64231 -49913
69535 -72142 90478
21182 18961 -28295
16049 327 -28101
60046 48042 -28235
49750 59739 -47209
27695 -27116 -44659
26905 -10919 16227
5166 -28407 -89074
80981 32884 96203
40766 42603 75407
68013 22606 49722
14080 -38107 -11626
430 -21434 -730
71082 -41309 42105
11148 -44693 -99353
4043 -59355 570
26662 32304 -78804
22735 90518 -27980
33077 -32602 -98437
60296 -16854 74696
35861 92114 -37526
64761 75088 -66241
37874 -16085 74318
38409 -13801 57595
23968 -8810 55361
32097 -7373 -93216
22884 -96564 6879
23340 -91019 96869
72497 89908 -43874
15764 79399 -13422
6109 -68404 -93300
27 28175 42543
25216 -13238 96907
17511 99493 -43638
338 17558 99519
78845 36529 88593
33017 27878 53273
60758 -86767 -45186
21680 22732 73463
60265 78797 -11807
43708 -77970 -45032
76071 76828 2722
43447 -59934 -80893
27457 -73108 -41653
43507 84614 -1782
8960 -9467 -85251
36494 20431 40471
24633 -37612 91619
34430 -67878 25997
33773 7995 -3602
63492 7572 -13785
67094 -19310 18020
57471 62872 78090
50857 -25852 -78799
74468 57815 99848
5854 -47582 -96875
17147 85951 -80330
71503 49511 21479
26541 7402 -18404
73808 -60297 -21111
3912 -21224 44463
34764 -12555 95402
4428 93318 25357
35906 -72460 -97480
52326 54713 33468
80070 -50088 -4168
31247 68934 37763
38007 -78495 38412
57261 95177 -41248
20096 -10008 58311
74314 -54149 -10452
49797 -88912 79983
17253 -67997 -68618
57517 84114 75906
39209 1023 -42257
48505 -59344 82129
60039 91816 2758
43978 64624 4962
7406 48845 72150
45933 43164 -82241
44313 72042 9863
28 30692 61433
3313 -98222 74037
29964 5912 -55833
18824 -64786 -22214
42316 -77101 4907
38773 2945 -26404
58715 89491 50428
69685 -37389 38955
18744 43950 -4388
6294 40092 -11104
8689 -29218 99284
61297 40095 -37402
37416 42471 44899
20973 23494 37582
39232 29080 34482
39186 81447 97427
70437 -44853 4829
53584 16337 -35251
21185 -80283 -80603
40673 -79735 -93125
1597 -45759 -92704
77694 -91004 81090
22028 -76032 -84871
27755 62575 -16395
37372 -39726 -73224
20741 -36933 40954
41351 -48793 48917
31065 97215 -65178
7305 47617 54689
52992 -56072 -89016
4334 -66149 -40070
58658 2688 -4430
23058 82108 -57817
14277 -84230 -6955
79310 -71680 71815
59891 -26413 43427
80536 77586 -94824
26211 20920 48377
32996 -86459 -96955
47075 37065 10386
76907 -74518 90487
70977 -28606 -40554
35342 91357 -51338
10373 -71980 50054
17105 73376 -13190
8865 -77893 62852
9742 96700 -37463
70222 -6456 89147
9533 -61846 -81830
33497 -23749 -9728
39530 -32681 39727
78453 67257 82966
4361 95227 1998
74105 21067 -88083
20043 93544 -5493
36042 27690 -22156
34402 -44516 -47808
72894 -67592 61835
1352 -66755 -84006
40376 -32704 -98517
67841 94605 -73259
60635 -51379 84647
19149 5027 25289
78050 -71169 31069
71480 -96556 252
17058 -69831 55473
63329 25727 64877
33894 -37566 -92214
11969 8458 -9281
16645 88676 -17245
26445 -25470 -18495
11672 -8196 -50570
9741 -50698 -61567
51009 33466 -37365
27189 45565 -80273
77798 -39325 37397
72929 92631 -51704
17618 22042 41287
79017 -55372 42795
9687 -74875 54033
10916 51898 -79245
69597 28610 84223
4614 -2628 -43058
30713 25576 2352
4732 78097 84513
20935 12618 -29744
15826 64029 41982
75707 20675 68202
58729 79557 -26991
56512 -74642 31260
52421 -80502 468
22706 -43895 -18864
2364 83407 -23522
67354 -44617 -86757
47519 74686 -72704
9973 88493 -90887
17300 -73766 72775
13393 -33583 93093
39368 89795 16578
37165 -93805 -15435
46202 -62416 13157
47309 65314 -69375
31359 59791 24931
27825 39887 -57090
75481 -73962 37440
15993 -85112 -27676
21705 10053 -22527
72184 -16335 78775
80652 56097 -4881
66143 27665 -61361
19922 47125 -21485
32725 -7478 87793
71356 -13156 -46360
62084 -70597 67847
14144 42268 -86807
53885 -84562 95639
49324 -91968 72338
50617 9256 -34906
5142 91270 -68419
198 -38195 69710
72627 -82385 -24288
29439 1525 -36784
63754 -51893 -51881
66233 -71008 -75267
7373 -71696 35834
41663 -1724 8247
37967 23121 25584
57588 8004 22863
52982 75784 -36142
41846 -12418 73133
11371 95114 -24458
76224 -85628 36893
61664 69104 -7113
7300 -66449 -64895
15841 93661 63677
20191 74885 8713
64857 -74225 -85592
76418 47760 93480
17731 -3704 12184
68628 -53967 -7385
32775 -55171 -66388
1458 -29568 15536
37608 -48110 21562
78374 94290 -9190
58971 69606 33925
17653 -50168 -16110
40220 11047 30181
21809 -79623 -19281
50371 36398 -3060
37953 -99844 -67273
3960 12281 -35060
25892 40117 -65361
28856 -3273 41494
71020 36972 -79304
62105 -66237 -95127
33936 -63982 48275
47557 -5896 -35905
57661 58838 -8185
48611 52700 -47011
58775 64694 -64829
32993 16798 -41742
33549 -9510 -47530
78357 19618 -91111
72324 44623 -62662
68871 -50078 96075
5640 -3841 67869
28220 -58778 -86354
8667 42347 68055
41970 51073 73157
51891 -59379 77251
59188 -85266 32803
74518 49848 -55027
54540 88395 -11860
79427 94505 27071
11247 31280 -94009
77482 -34441 71669
27422 5275 -33095
23279 -19262 48708
9065 -64753 -70656
46006 84002 -71161
45383 -43665 87785
30958 -50328 23201
68205 -84432 -83759
47945 77736 -79476
80801 57348 98416
68045 64454 82499
71232 -39569 27815
7336 77593 -2140
75400 82413 -74090
70196 99930 85404
4584 -16281 -43668
65470 92478 37310
22563 -3627 79920
24398 -77511 48018
66397 -54683 20675
59718 -58560 67542
65749 -92740 68473
45815 50846 -85569
63156 -64476 -81672
15500 35567 -7224
24859 9041 -83351
15753 30632 92015
57113 -56328 79626
23055 93852 -64519
41601 -18301 -44336
53553 -96533 -13687
35520 73091 -84736
79938 13665 88507
18696 8476 -77015
7008 -44109 2656
57832 -67039 -2935
61509 83041 9590
80875 15224 55579
55618 -49082 -74315
29860 77033 -70654
34225 28862 -45202
32458 24369 4502
78520 95876 -36656
39490 90493 -56869
21931 48702 12653
54913 -54791 14130
78808 27448 -21968
75565 -3653 54665
60799 -60661 -90044
59193 -54532 -63171
53556 93655 35746
39378 -65100 -96866
52979 86502 77632
14763 -47492 3150
1371 7255 -73917
7850 93587 21821
53931 -8678 75684
30749 -8717 7022
15475 76273 -24905
1600 98411 40787
17916 70202 -59154
31846 -65639 33484
49785 63248 82448
75402 8464 73615
20187 50884 -99523
63371 -99960 88799
46060 -7104 -60305
19282 22319 80770
42812 85884 -61978
33576 72250 92906
49495 1469 -92161
33753 -80212 60648
75493 73863 97489
54103 4495 76385
11688 -79365 -49699
51660 -53887 68590
6396 -97239 -67302
28800 89117 33785
69890 -77844 3832
7393 -39132 54495
13379 -69132 3107
73025 66702 86698
35016 -45123 -78260
24451 -61814 -2349
51284 8925 59528
53975 36742 13941
57156 -82645 25549
49584 -45330 -81498
64020 64772 -58810
66368 -47478 -48251
20746 43145 13801
43072 -52378 -43326
28459 71055 23806
43362 -78905 -40245
10822 48761 60157
65863 2148 -36431
53463 50124 -24866
4230 -49814 33533
78793 60777 -56480
67768 -97903 83881
6436 69775 -73877
21714 -77982 -47611
58402 -91822 -18409
72964 83507 -53970
39041 -17519 79322
42284 32796 62568
15790 -60146 79691
29224 55734 -75058
58810 -4458 -47700
3919 76283 -10476
39351 -78377 -80509
25196 -87126 31763
37095 -72064 41135
5322 -21047 -93837
914 6215 27715
30455 66571 -18071
68890 -68980 -98940
9224 85104 67214
1957 57454 98057
22275 17270 -81533
77183 -61835 -4862
12359 -1751 -70786
79762 62077 -30943
49330 44831 -10580
17910 71633 65234
79198 -93426 -56087
43564 -89599 60809
33597 -97781 -70090
29249 -59084 -622
6501 36468 81578
26047 12676 60285
79929 -27010 -25525
72693 12900 93319
46311 -34626 63366
33879 73070 -32108
64524 613 -8798
1265 -24440 43506
232 -35262 29686
36627 -25230 -6503
18230 70256 -87172
15368 89742 72053
66775 19104 46703
49673 35842 -44834
9175 53956 -67749
62633 -55074 27458
13995 46519 -36115
30214 57725 22626
22744 19401 -36646
21757 56788 -73248
74245 -60582 81286
19895 5205 79102
36339 78319 77709
17781 82470 2702
42523 14741 30663
65329 -59661 14298
53034 81811 -93003
32011 -27303 -76819
77932 30339 -50692
66281 -93002 72068
70768 90783 -13999
4950 65018 -63879
43930 99014 -96408
18321 93970 81441
40480 -4604 96895
58825 40764 -7798
7192 77955 4456
24432 -43414 81418
58053 20202 73165
37517 82254 -44342
8566 -32798 -58684
51546 -5019 54214
47558 -80281 62534
5406 11816 -51155
55267 98637 -65660
22439 70611 32219
43058 -52376 -50526
66119 5834 67164
46043 -2339 -39750
52069 -64244 18142
57709 83887 19150
43879 -14007 1294
52577 29067 -36538
35394 84165 -37044
77734 40270 83823
39875 -97316 -68412
11211 -81462 -61899
46602 15370 -88487
19919 25261 -48966
46103 56045 70870
47146 79337 50225
30589 -55962 -50884
65391 78096 -67452
20708 -43431 22757
42391 -2947 81046
